timeStamp,demand,precip,temp
2014-07-19,6096.1875,0.0,72.85833333333333
2014-07-20,5923.858333333334,0.0001458333333333,71.675
2014-07-21,7164.3,0.0,73.98041666666667
2014-07-22,7699.454166666667,0.0,77.89833333333335
2014-07-23,8216.154166666665,0.0032666666666666,79.78166666666667
2014-07-24,7619.341666666666,0.0,75.97625
2014-07-25,7055.470833333334,0.0,74.27749999999999
2014-07-26,6420.604166666667,0.0,74.80958333333335
2014-07-27,6860.516666666667,0.0,78.11833333333333
2014-07-28,7619.75,0.0065999999999999,75.92999999999999
2014-07-29,6641.691666666665,0.0,70.13875
2014-07-30,6630.141666666666,0.0,72.07166666666667
2014-07-31,6975.904166666668,0.0002916666666666,74.495
2014-08-01,7307.1875,0.0,75.63208333333333
2014-08-02,6066.075,0.0141458333333333,70.26750000000003
2014-08-03,5837.924999999999,0.0029,70.49999999999999
2014-08-04,7313.370833333333,0.0,75.75958333333334
2014-08-05,7697.179166666665,0.0,79.06291666666665
2014-08-06,7444.912499999999,0.0,76.29708333333333
2014-08-07,7038.354166666667,0.0,74.61541666666666
2014-08-08,6809.529166666666,0.0,74.07458333333334
2014-08-09,6352.308333333333,0.0,76.66916666666667
2014-08-10,6506.687500000001,0.0,77.61458333333334
2014-08-11,7539.5,0.0,77.07541666666664
2014-08-12,7423.7874999999985,0.0015208333333333,75.04625
2014-08-13,7198.291666666667,0.0329041666666666,73.41791666666667
2014-08-14,6590.129166666667,0.0,71.21458333333335
2014-08-15,6167.033333333333,0.0,68.04208333333332
2014-08-16,5622.129166666667,0.0,71.35333333333332
2014-08-17,5833.695833333332,0.0004166666666666,74.13416666666667
2014-08-18,6650.679166666666,0.0,72.34958333333334
2014-08-19,6850.100000000002,0.0,72.10416666666669
2014-08-20,7113.195833333331,0.0,74.52416666666666
2014-08-21,7081.312499999999,0.0043291666666666,73.98708333333333
2014-08-22,6729.191666666668,0.0348458333333333,70.53208333333335
2014-08-23,5765.2625,0.0,69.89708333333333
2014-08-24,5724.841666666667,0.0,71.28916666666666
2014-08-25,7019.804166666666,0.0,76.02666666666667
2014-08-26,7552.8583333333345,0.0,76.54041666666667
2014-08-27,7747.087500000001,0.0,78.48208333333332
2014-08-28,7273.699999999998,0.0005791666666666,74.75500000000001
2014-08-29,6462.4375,0.0,69.335
2014-08-30,5916.929166666666,0.0,71.415
2014-08-31,6630.8625,0.0186791666666666,77.35458333333332
2014-09-01,7398.4375,0.0,79.69125000000001
2014-09-02,8939.354166666668,0.0,83.43458333333335
2014-09-03,8115.816666666666,0.0,78.575
2014-09-04,7882.587499999999,0.0,77.04625
2014-09-05,8275.800000000001,0.0,77.27875
2014-09-06,7807.041666666665,0.0029,79.61833333333333
2014-09-07,6422.091666666666,0.0002708333333333,71.78541666666668
2014-09-08,6770.558333333333,0.0,69.97208333333333
2014-09-09,6419.670833333331,0.0,68.27708333333334
2014-09-10,6489.258333333334,0.0,68.83291666666668
2014-09-11,7080.608333333334,0.0,74.81333333333333
2014-09-12,6421.6416666666655,0.0,68.27125
2014-09-13,5417.233333333335,0.0030458333333333,63.9425
2014-09-14,4993.858333333333,0.0,61.74625
2014-09-15,5733.441666666667,0.0,62.88541666666668
2014-09-16,5866.116666666666,0.0130916666666666,63.76499999999999
2014-09-17,5797.645833333335,0.0,64.96333333333334
2014-09-18,5936.470833333334,0.0,66.83291666666668
2014-09-19,5641.724999999999,0.0,60.599166666666655
2014-09-20,5297.229166666666,0.0,66.52624999999999
2014-09-21,5690.2,0.0041,70.60416666666667
2014-09-22,6040.129166666667,0.0001458333333333,66.05875
2014-09-23,5643.608333333334,0.0,60.73166666666666
2014-09-24,5785.524999999999,0.0,64.76208333333334
2014-09-25,5639.950000000001,0.0061375,62.28166666666667
2014-09-26,5749.016666666666,0.0,67.44458333333333
2014-09-27,5550.470833333333,0.0,71.61875
2014-09-28,5723.091666666666,0.0,71.68875
2014-09-29,6558.016666666666,0.0,71.19541666666666
2014-09-30,6269.775000000001,0.0,67.2325
2014-10-01,5916.133333333332,0.0013625,63.17083333333333
2014-10-02,5766.412500000001,0.0,63.38875000000001
2014-10-03,5677.370833333333,0.0,62.286666666666655
2014-10-04,5185.816666666668,0.0331791666666666,64.33583333333334
2014-10-05,4712.270833333333,0.0,53.08374999999999
2014-10-06,5469.287500000001,0.0,60.12208333333333
2014-10-07,5704.445833333332,0.0,67.19458333333336
2014-10-08,5782.325,0.0020666666666666,67.2375
2014-10-09,5550.795833333334,0.0,62.81625
2014-10-10,5400.6375,0.0,58.895833333333336
2014-10-11,4874.770833333333,0.0085,54.73
2014-10-12,4655.000000000001,0.0,55.13083333333335
2014-10-13,5301.970833333334,0.0007083333333333,59.38833333333333
2014-10-14,5926.712500000001,0.0002708333333333,68.74708333333335
2014-10-15,6283.924999999999,0.0019875,71.76333333333334
2014-10-16,6165.733333333334,0.0175416666666666,68.265
2014-10-17,5789.391666666666,0.0,64.93124999999999
2014-10-18,5094.962500000001,0.0,62.62874999999999
2014-10-19,4765.825,0.0,51.90666666666667
2014-10-20,5415.0,0.0,51.00666666666667
2014-10-21,5524.995833333332,0.0027458333333333,59.79791666666667
2014-10-22,5580.608333333333,0.0340958333333333,55.47875
